Customer Id,Customer Segment,Customer Country,Customer City,Customer State,Customer Street,Customer Zipcode
13875,Corporate,Puerto Rico,Caguas,PR,907 Umber Beacon Common,725.0
3793,Corporate,Puerto Rico,Caguas,PR,2690 Cozy Autumn Parade,725.0
490,Corporate,Puerto Rico,Caguas,PR,826 Gentle Prairie Plaza,725.0
7923,Corporate,Puerto Rico,Caguas,PR,7500 Crystal Beacon Way,725.0
6813,Corporate,Puerto Rico,Caguas,PR,6657 Merry Treasure Vista,725.0
14053,Corporate,Puerto Rico,Caguas,PR,9417 Colonial Mountain,725.0
14783,Corporate,Puerto Rico,Caguas,PR,5032 Sunny Barn Quay,725.0
6509,Corporate,Puerto Rico,Caguas,PR,9843 Indian Passage,725.0
13909,Corporate,Puerto Rico,Caguas,PR,7334 Umber Expressway,725.0
14908,Corporate,Puerto Rico,Caguas,PR,8589 Red Deer Circuit,725.0
5998,Corporate,Puerto Rico,Caguas,PR,547 Harvest Dale Ledge,725.0
13709,Corporate,Puerto Rico,Caguas,PR,595 Indian Path,725.0
14709,Corporate,Puerto Rico,Caguas,PR,415 Golden Meadow,725.0
13780,Corporate,Puerto Rico,Caguas,PR,384 Easy Embers Trace,725.0
4051,Corporate,Puerto Rico,Caguas,PR,872 Quaking Bluff Freeway,725.0
12327,Corporate,Puerto Rico,Caguas,PR,1691 Jagged Nectar Corner,725.0
13617,Corporate,Puerto Rico,Caguas,PR,833 Amber Anchor Glen,725.0
13742,Corporate,Puerto Rico,Caguas,PR,4606 Tawny Autoroute,725.0
281,Corporate,Puerto Rico,Juana Diaz,PR,5779 Quiet Brook Pines,795.0
13650,Corporate,Puerto Rico,Caguas,PR,2672 Colonial Robin Glade,725.0
5959,Corporate,Puerto Rico,Caguas,PR,660 Indian Chase,725.0
13865,Corporate,Puerto Rico,Caguas,PR,6982 Cinder Fawn Cape,725.0
3729,Corporate,Puerto Rico,Caguas,PR,9050 Pleasant Cloud Mountain,725.0
2989,Corporate,Puerto Rico,Caguas,PR,3095 Silver Lake Manor,725.0
10467,Corporate,Puerto Rico,Caguas,PR,2580 Dewy Circle,725.0
5229,Corporate,Puerto Rico,Caguas,PR,4047 Indian Range,725.0
8454,Corporate,Puerto Rico,Caguas,PR,9174 Cotton Treasure Landing,725.0
8550,Corporate,Puerto Rico,Caguas,PR,4906 Wishing Bluff Pike,725.0
5079,Corporate,Puerto Rico,Caguas,PR,6138 Rustic Walk,725.0
5096,Corporate,Puerto Rico,Caguas,PR,6801 Clear Fox View,725.0
6188,Corporate,Puerto Rico,Caguas,PR,6704 Misty Rabbit Autoroute,725.0
2372,Corporate,Puerto Rico,Caguas,PR,2586 High Log Autoroute,725.0
3390,Corporate,Puerto Rico,Caguas,PR,8808 Quaking Front,725.0
916,Corporate,Puerto Rico,Caguas,PR,6280 Sleepy Brook Diversion,725.0
7,Corporate,Puerto Rico,Caguas,PR,9453 High Concession,725.0
13700,Corporate,Puerto Rico,Caguas,PR,3212 Umber Thicket,725.0
5774,Corporate,Puerto Rico,Caguas,PR,5315 Indian Rise Dell,725.0
4887,Corporate,Puerto Rico,Caguas,PR,6547 Golden Crescent,725.0
1195,Corporate,Puerto Rico,Caguas,PR,4771 Dewy Timber Lane,725.0
1270,Corporate,Puerto Rico,Caguas,PR,902 Little Falls,725.0
1218,Corporate,Puerto Rico,Caguas,PR,1073 Pleasant Cloud Centre,725.0
516,Corporate,Puerto Rico,Caguas,PR,1966 Broad Run,725.0
3301,Corporate,Puerto Rico,Caguas,PR,9729 Middle Shadow Run,725.0
7301,Corporate,Puerto Rico,Caguas,PR,7851 Pleasant Horse By-pass,725.0
11869,Corporate,Puerto Rico,Caguas,PR,3983 Wishing Path,725.0
11161,Corporate,Puerto Rico,Caguas,PR,5382 Heather Key,725.0
2293,Corporate,Puerto Rico,Caguas,PR,9861 Grand Elk Trace,725.0
7646,Corporate,Puerto Rico,Caguas,PR,4291 Dewy Hickory Ramp,725.0
3989,Corporate,Puerto Rico,Caguas,PR,3225 Dusty Autumn Meadow,725.0
4821,Corporate,Puerto Rico,Caguas,PR,9814 Middle Autumn Grounds,725.0
11736,Corporate,Puerto Rico,Caguas,PR,2351 Misty Crest,725.0
10711,Corporate,Puerto Rico,Caguas,PR,1035 Hidden Glade,725.0
7188,Corporate,Puerto Rico,Caguas,PR,9695 Misty Court,725.0
8291,Corporate,Puerto Rico,Caguas,PR,3761 Foggy Autumn Crossing,725.0
4748,Corporate,Puerto Rico,Caguas,PR,8610 Fallen Lake Line,725.0
12452,Corporate,Puerto Rico,Caguas,PR,6651 Iron Port ,725.0
12699,Corporate,Puerto Rico,Caguas,PR,7509 Harvest Highlands ,725.0
12731,Corporate,Puerto Rico,Caguas,PR,8172 Gentle Elk Beach,725.0
12511,Corporate,Puerto Rico,Caguas,PR,1510 Broad Rise Expressway,725.0
12689,Corporate,Puerto Rico,Caguas,PR,8344 Colonial Maze ,725.0
15104,Corporate,Puerto Rico,Caguas,PR,3212 Broad Falls,725.0
15014,Corporate,Puerto Rico,Caguas,PR,3399 Little Dale,725.0
12883,Corporate,Puerto Rico,Caguas,PR,6316 Wishing Rise ,725.0
15048,Corporate,Puerto Rico,Caguas,PR,4772 Indian Alley,725.0
14990,Corporate,Puerto Rico,Caguas,PR,9615 Misty Grove,725.0
12840,Corporate,Puerto Rico,Caguas,PR,379 Honey Maze ,725.0
12947,Corporate,Puerto Rico,Caguas,PR,9439 Blue Range ,725.0
12928,Corporate,Puerto Rico,Bayamon,PR,2966 Round Ridge ,957.0
15129,Corporate,Puerto Rico,Caguas,PR,7106 Silent Anchor Promenade,725.0
12873,Corporate,Puerto Rico,Caguas,PR,2721 Dewy Panda Manor,725.0
14427,Corporate,Puerto Rico,Caguas,PR,9885 Lazy Shadow Concession,725.0
13231,Corporate,Puerto Rico,Caguas,PR,5768 Gentle Nectar Chase,725.0
13301,Corporate,Puerto Rico,Caguas,PR,3915 Cinder Treasure Pike,725.0
8089,Corporate,Puerto Rico,Caguas,PR,840 Round Highlands,725.0
12816,Corporate,Puerto Rico,Caguas,PR,6404 Golden Log Vale,725.0
12428,Corporate,Puerto Rico,Caguas,PR,1552 Burning Dale Highlands,725.0
14910,Corporate,Puerto Rico,Caguas,PR,7767 Hidden Place,725.0
13622,Corporate,Puerto Rico,Caguas,PR,472 Cinder Sky Farm,725.0
6493,Corporate,Puerto Rico,Caguas,PR,4896 Green Cider Park,725.0
6216,Corporate,Puerto Rico,Caguas,PR,6398 Silent Wagon  Common,725.0
6785,Corporate,Puerto Rico,Caguas,PR,9214 Cotton Place,725.0
2224,Corporate,Puerto Rico,Caguas,PR,6355 Grand Horse Port,725.0
7793,Corporate,Puerto Rico,Caguas,PR,7573 Silver Fawn Hill,725.0
7527,Corporate,Puerto Rico,Caguas,PR,9100 Golden Panda Key,725.0
13559,Corporate,Puerto Rico,Caguas,PR,6174 Honey Lookout,725.0
2417,Corporate,Puerto Rico,Caguas,PR,3593 Blue Brook Acres,725.0
13629,Corporate,Puerto Rico,Caguas,PR,9359 Burning Hill,725.0
5468,Corporate,Puerto Rico,Caguas,PR,7072 Thunder Apple Wood,725.0
6711,Corporate,Puerto Rico,Yauco,PR,7494 Emerald Terrace,698.0
1135,Corporate,Puerto Rico,Caguas,PR,8570 Lost Barn Expressway,725.0
7489,Corporate,Puerto Rico,Caguas,PR,1820 Noble Elk Harbour,725.0
15106,Corporate,Puerto Rico,Caguas,PR,1682 Cozy Trail,725.0
121,Corporate,Puerto Rico,Caguas,PR,3570 Crystal Cider Circuit,725.0
5807,Corporate,Puerto Rico,Caguas,PR,1173 Iron Terrace,725.0
12208,Corporate,Puerto Rico,Caguas,PR,6391 Tawny Key,725.0
8229,Corporate,Puerto Rico,Caguas,PR,9393 Easy Towers,725.0
9376,Corporate,Puerto Rico,Caguas,PR,611 Colonial Lake Mall ,725.0
132,Corporate,Puerto Rico,Caguas,PR,1131 Cotton Grounds,725.0
8323,Corporate,Puerto Rico,Caguas,PR,4551 Jagged Bay,725.0
9770,Corporate,Puerto Rico,Caguas,PR,6175 Golden Glade,725.0
9238,Corporate,Puerto Rico,Caguas,PR,3880 Rustic Port,725.0
8509,Corporate,Puerto Rico,Caguas,PR,5202 Shady Bear Lane,725.0
11449,Corporate,Puerto Rico,Bayamon,PR,158 Golden Nook,957.0
3158,Corporate,Puerto Rico,Caguas,PR,3137 Bright Willow Gardens,725.0
11100,Corporate,Puerto Rico,Caguas,PR,3421 Harvest Glade,725.0
3630,Corporate,Puerto Rico,Caguas,PR,3450 Quiet Hickory Harbour,725.0
12049,Corporate,Puerto Rico,Caguas,PR,8497 Indian Pine Bend,725.0
3255,Corporate,Puerto Rico,Caguas,PR,2744 Round Deer Nook,725.0
8346,Corporate,Puerto Rico,Caguas,PR,6908 Indian Bluff Cape,725.0
12406,Corporate,Puerto Rico,Caguas,PR,9657 Red Willow Hill,725.0
6274,Corporate,Puerto Rico,San Juan,PR,7558 Cotton Log Stead,921.0
2751,Corporate,Puerto Rico,Caguas,PR,5755 Crystal Pine Via,725.0
9228,Corporate,Puerto Rico,Caguas,PR,9375 Heather Extension,725.0
3123,Corporate,Puerto Rico,Caguas,PR,3278 Pleasant Moor,725.0
6596,Corporate,Puerto Rico,Caguas,PR,482 Easy Avenue,725.0
5310,Corporate,Puerto Rico,Caguas,PR,6451 Noble Blossom Manor,725.0
6991,Corporate,Puerto Rico,Caguas,PR,263 Hazy Wharf,725.0
9257,Corporate,Puerto Rico,Caguas,PR,6280 Cozy Embers Island,725.0
10296,Corporate,Puerto Rico,Caguas,PR,1 Bright Manor,725.0
8553,Corporate,Puerto Rico,Caguas,PR,6161 Hidden Bluff Trace,725.0
8165,Corporate,Puerto Rico,Caguas,PR,4929 Red Road,725.0
8691,Corporate,Puerto Rico,Guaynabo,PR,7591 Cinder Crest,969.0
9881,Corporate,Puerto Rico,Caguas,PR,4791 Heather Cider Orchard,725.0
10430,Corporate,Puerto Rico,Caguas,PR,8249 Misty End,725.0
7241,Corporate,Puerto Rico,Caguas,PR,2517 Shady Branch Avenue,725.0
6559,Corporate,Puerto Rico,San Sebastian,PR,9193 High Log Boulevard,685.0
9016,Corporate,Puerto Rico,Caguas,PR,3983 Golden By-pass,725.0
12179,Corporate,Puerto Rico,Caguas,PR,2966 Gentle Ramp,725.0
11986,Corporate,Puerto Rico,Caguas,PR,395 Hazy Branch Mews,725.0
9799,Corporate,Puerto Rico,Caguas,PR,2387 Harvest Subdivision,725.0
5862,Corporate,Puerto Rico,Caguas,PR,5553 Wishing Grove,725.0
1156,Corporate,Puerto Rico,Caguas,PR,2592 Colonial Pointe,725.0
8693,Corporate,Puerto Rico,Caguas,PR,4491 High Dell,725.0
293,Corporate,Puerto Rico,Caguas,PR,1974 Stony Wharf,725.0
11067,Corporate,Puerto Rico,Caguas,PR,9188 Silver Anchor Woods,725.0
9022,Corporate,Puerto Rico,Caguas,PR,6499 Lost Promenade,725.0
1203,Corporate,Puerto Rico,Caguas,PR,5365 Noble Nectar Island,725.0
2764,Corporate,Puerto Rico,Caguas,PR,3616 Quaking Street,725.0
11408,Corporate,Puerto Rico,Caguas,PR,4955 Round Rabbit Hill,725.0
4666,Corporate,Puerto Rico,Manati,PR,340 Velvet Barn Gate,674.0
2490,Corporate,Puerto Rico,Caguas,PR,5016 Sunny Run,725.0
5058,Corporate,Puerto Rico,Caguas,PR,9980 Red Crossing,725.0
8066,Corporate,Puerto Rico,Caguas,PR,3702 Noble Plaza,725.0
7791,Corporate,Puerto Rico,Caguas,PR,1837 Foggy Impasse,725.0
5032,Corporate,Puerto Rico,Caguas,PR,1438 Honey Bay,725.0
10878,Corporate,Puerto Rico,Caguas,PR,2867 Burning Forest Grove,725.0
18134,Corporate,Puerto Rico,Caguas,PR,5292 Shady Pony Cape,725.0
18241,Corporate,Puerto Rico,Caguas,PR,5652 Thunder Crossing,725.0
18185,Corporate,Puerto Rico,Caguas,PR,7763 Umber End,725.0
18239,Corporate,Puerto Rico,Caguas,PR,3050 Rustic Pine Expressway,725.0
18093,Corporate,Puerto Rico,Caguas,PR,4204 Jagged Passage,725.0
18073,Corporate,Puerto Rico,Caguas,PR,7996 Burning Orchard,725.0
18127,Corporate,Puerto Rico,Caguas,PR,1112 Rustic Range,725.0
18159,Corporate,Puerto Rico,Caguas,PR,2704 Shady Willow Villas,725.0
17899,Corporate,Puerto Rico,Caguas,PR,8662 Jagged Hickory Extension,725.0
19178,Corporate,Puerto Rico,Caguas,PR,4311 Old Edge,725.0
16464,Corporate,Puerto Rico,Caguas,PR,2122 Green By-pass,725.0
16607,Corporate,Puerto Rico,Caguas,PR,6245 Amber Cloud Gate,725.0
19049,Corporate,Puerto Rico,Caguas,PR,3561 Wishing Subdivision,725.0
16408,Corporate,Puerto Rico,Caguas,PR,4520 Grand Port,725.0
16534,Corporate,Puerto Rico,Caguas,PR,398 Pleasant Mountain,725.0
16387,Corporate,Puerto Rico,Caguas,PR,1507 Indian Autumn Jetty,725.0
16419,Corporate,Puerto Rico,Caguas,PR,355 Cozy Square,725.0
19184,Corporate,Puerto Rico,Caguas,PR,9430 Heather Mountain Farms,725.0
16489,Corporate,Puerto Rico,Caguas,PR,6450 Sleepy Island Path,725.0
19056,Corporate,Puerto Rico,Caguas,PR,4379 Heather Parkway,725.0
16612,Corporate,Puerto Rico,Caguas,PR,355 Amber Elk Abbey,725.0
15844,Corporate,Puerto Rico,Caguas,PR,5700 Little Circle,725.0
15878,Corporate,Puerto Rico,Caguas,PR,6630 Umber Dale View,725.0
18753,Corporate,Puerto Rico,Humacao,PR,7625 Colonial Branch Row,791.0
18752,Corporate,Puerto Rico,Caguas,PR,660 Indian Chase,725.0
15823,Corporate,Puerto Rico,Caguas,PR,4834 Lost Farm,725.0
18823,Corporate,Puerto Rico,Caguas,PR,2690 Cozy Autumn Parade,725.0
15857,Corporate,Puerto Rico,Caguas,PR,8609 Grand Harbour,725.0
18857,Corporate,Puerto Rico,Caguas,PR,2699 Pleasant Log Gate,725.0
15873,Corporate,Puerto Rico,Caguas,PR,7119 Iron Creek Farm,725.0
15837,Corporate,Puerto Rico,Caguas,PR,3761 Foggy Autumn Crossing,725.0
18800,Corporate,Puerto Rico,San Sebastian,PR,2383 Crystal Panda Mount,685.0
15833,Corporate,Puerto Rico,Caguas,PR,5913 Little Apple Ridge,725.0
15688,Corporate,Puerto Rico,Caguas,PR,3504 Sunny Embers Way,725.0
15902,Corporate,Puerto Rico,Caguas,PR,907 Merry Forest Way,725.0
10471,Corporate,Puerto Rico,Caguas,PR,3909 Amber Canyon,725.0
10798,Corporate,Puerto Rico,Caguas,PR,9416 Easy Freeway,725.0
11404,Corporate,Puerto Rico,Caguas,PR,3996 Crystal Zephyr Swale,725.0
20662,Corporate,Puerto Rico,Caguas,PR,2586 High Log Autoroute,725.0
16093,Corporate,Puerto Rico,Caguas,PR,1865 Dusty Deer Mountain,725.0
16057,Corporate,Puerto Rico,Caguas,PR,4922 Heather Gate Stead,725.0
533,Corporate,Puerto Rico,Caguas,PR,153 Hidden Range,725.0
7280,Corporate,Puerto Rico,Caguas,PR,907 Umber Beacon Common,725.0
17666,Corporate,Puerto Rico,Caguas,PR,1111 Velvet Path,725.0
3587,Corporate,Puerto Rico,Caguas,PR,5364 Indian Gate Highway,725.0
5430,Corporate,Puerto Rico,Caguas,PR,1296 High Dale Bend,725.0
16072,Corporate,Puerto Rico,Caguas,PR,7588 High Way,725.0
6344,Corporate,Puerto Rico,Caguas,PR,4462 Blue Drive,725.0
20424,Corporate,Puerto Rico,Caguas,PR,4592 Grand Timber Ramp,725.0
11530,Corporate,Puerto Rico,Caguas,PR,8275 Broad Nectar Pointe,725.0
20513,Corporate,Puerto Rico,Caguas,PR,779 Old Anchor View,725.0
18494,Corporate,Puerto Rico,Caguas,PR,1510 Silent Inlet,725.0
398,Corporate,Puerto Rico,Caguas,PR,8632 Bright Route,725.0
17937,Corporate,Puerto Rico,Caguas,PR,690 Cozy Meadow,725.0
18403,Corporate,Puerto Rico,Caguas,PR,9749 Red Barn Harbour,725.0
20691,Corporate,Puerto Rico,Caguas,PR,7601 Pleasant Barn Run,725.0
20618,Corporate,Puerto Rico,Caguas,PR,2308 Stony Mountain Extension,725.0
17952,Corporate,Puerto Rico,Caguas,PR,7449 Sleepy Edge,725.0
8095,Corporate,Puerto Rico,Caguas,PR,2442 Tawny Loop,725.0
20401,Corporate,Puerto Rico,Caguas,PR,9611 Lost Parade,725.0
17988,Corporate,Puerto Rico,Caguas,PR,7802 Grand Spring Chase,725.0
17425,Corporate,Puerto Rico,Caguas,PR,9836 Silver Fox Private,725.0
18326,Corporate,Puerto Rico,Caguas,PR,8205 Silver Grove Row,725.0
2576,Corporate,Puerto Rico,Caguas,PR,1792 High By-pass,725.0
20579,Corporate,Puerto Rico,Caguas,PR,870 Cinder Mountain Avenue,725.0
10608,Corporate,Puerto Rico,Caguas,PR,5767 Gentle Mews,725.0
20524,Corporate,Puerto Rico,Caguas,PR,2287 Thunder Pony Nook,725.0
2397,Corporate,Puerto Rico,Caguas,PR,7236 Cinder Bay,725.0
2527,Corporate,Puerto Rico,Caguas,PR,1159 Silver Robin Falls,725.0
10780,Corporate,Puerto Rico,Caguas,PR,9406 Old Lagoon Canyon,725.0
18001,Corporate,Puerto Rico,Caguas,PR,2387 Harvest Subdivision,725.0
1375,Corporate,Puerto Rico,Caguas,PR,3922 Grand Crescent,725.0
6783,Corporate,Puerto Rico,Caguas,PR,5057 Lost Arbor,725.0
788,Corporate,Puerto Rico,Caguas,PR,2225 Clear Gardens,725.0
18520,Corporate,Puerto Rico,Caguas,PR,1132 Harvest Front,725.0
17348,Corporate,Puerto Rico,Caguas,PR,3240 Sleepy Beacon Bend,725.0
16061,Corporate,Puerto Rico,Caguas,PR,357 Noble Lane,725.0
15970,Corporate,Puerto Rico,Caguas,PR,5261 Amber Avenue,725.0
20736,Corporate,Puerto Rico,Caguas,PR,9699 Cotton Autoroute,725.0
20591,Corporate,Puerto Rico,Caguas,PR,6141 Burning Prairie Avenue,725.0
18719,Corporate,Puerto Rico,San Juan,PR,8044 Merry Landing,921.0
15610,Corporate,Puerto Rico,Caguas,PR,9391 Old Branch Court,725.0
15501,Corporate,Puerto Rico,Caguas,PR,9658 Merry Landing,725.0
15481,Corporate,Puerto Rico,Caguas,PR,8548 Sleepy Nectar Gardens,725.0
15479,Corporate,Puerto Rico,Caguas,PR,7996 Burning Orchard,725.0
18713,Corporate,Puerto Rico,Caguas,PR,3856 Grand Fox Road,725.0
15317,Corporate,Puerto Rico,Caguas,PR,2704 High Leaf Glen,725.0
1818,Corporate,Puerto Rico,Caguas,PR,5035 Sleepy Trail,725.0
15476,Corporate,Puerto Rico,Caguas,PR,2674 Honey Mountain Private,725.0
15601,Corporate,Puerto Rico,Caguas,PR,9138 Indian Nook,725.0
18672,Corporate,Puerto Rico,Caguas,PR,5841 Quaking Cloud Village,725.0
15418,Corporate,Puerto Rico,Caguas,PR,1112 Sunny Pond Wood,725.0
18687,Corporate,Puerto Rico,Caguas,PR,1865 Dusty Deer Mountain,725.0
15525,Corporate,Puerto Rico,Caguas,PR,8629 Heather Spring Wharf,725.0
15650,Corporate,Puerto Rico,Caguas,PR,6159 Middle Vale,725.0
5262,Corporate,Puerto Rico,Caguas,PR,7094 Golden Parade,725.0
10525,Corporate,Puerto Rico,Caguas,PR,9879 Indian Panda Square,725.0
12047,Corporate,Puerto Rico,Caguas,PR,8233 Grand Beacon Boulevard,725.0
5530,Corporate,Puerto Rico,Caguas,PR,5803 Silver Plaza,725.0
8450,Corporate,Puerto Rico,Caguas,PR,9514 Clear Mountain Carrefour,725.0
3614,Corporate,Puerto Rico,Caguas,PR,523 Sleepy Hills Front,725.0
1384,Corporate,Puerto Rico,Caguas,PR,191 Quaking Embers Bay,725.0
17563,Corporate,Puerto Rico,Caguas,PR,6828 Cotton Landing,725.0
19829,Corporate,Puerto Rico,Caguas,PR,2060 Cotton Quail Heights,725.0
19792,Corporate,Puerto Rico,Caguas,PR,1099 High Green,725.0
17118,Corporate,Puerto Rico,Caguas,PR,8547 Foggy Pines,725.0
17135,Corporate,Puerto Rico,Caguas,PR,4182 Shady Farms,725.0
17781,Corporate,Puerto Rico,Caguas,PR,5755 Crystal Pine Via,725.0
18945,Corporate,Puerto Rico,Caguas,PR,7370 Sunny Mountain,725.0
19952,Corporate,Puerto Rico,Caguas,PR,7538 High Heights,725.0
16113,Corporate,Puerto Rico,Caguas,PR,7762 Rocky Carrefour,725.0
20023,Corporate,Puerto Rico,Caguas,PR,2676 Jagged Key,725.0
17815,Corporate,Puerto Rico,Caguas,PR,6223 Cotton Forest Estates,725.0
20363,Corporate,Puerto Rico,Caguas,PR,6610 Umber Pine Jetty,725.0
18606,Corporate,Puerto Rico,Caguas,PR,1102 Pleasant Maze,725.0
15171,Corporate,Puerto Rico,Caguas,PR,5010 Emerald Hollow,725.0
20182,Corporate,Puerto Rico,Caguas,PR,7308 Honey Autumn Range,725.0
15260,Corporate,Puerto Rico,Caguas,PR,18 Jagged Willow Beach,725.0
15277,Corporate,Puerto Rico,Caguas,PR,2056 Misty Manor,725.0
16125,Corporate,Puerto Rico,San Juan,PR,8044 Merry Landing,921.0
15151,Corporate,Puerto Rico,Caguas,PR,5403 Sunny Island Row,725.0
17092,Corporate,Puerto Rico,Caguas,PR,5645 Sunny Spring Gate,725.0
15240,Corporate,Puerto Rico,Caguas,PR,8874 High Blossom View,725.0
15204,Corporate,Puerto Rico,Caguas,PR,3729 Dewy Line,725.0
18583,Corporate,Puerto Rico,Caguas,PR,9739 Round Spring Expressway,725.0
18529,Corporate,Puerto Rico,Toa Baja,PR,3099 Silver Horse Autoroute,949.0
20286,Corporate,Puerto Rico,Caguas,PR,6283 Fallen Bend,725.0
20196,Corporate,Puerto Rico,Caguas,PR,4896 Honey Wood,725.0
16266,Corporate,Puerto Rico,Caguas,PR,2089 Old Avenue,725.0
17753,Corporate,Puerto Rico,Caguas,PR,7231 Grand Turnabout,725.0
16337,Corporate,Puerto Rico,Caguas,PR,8497 Emerald Grove Pines,725.0
17807,Corporate,Puerto Rico,Caguas,PR,4746 Quaking Bear Valley,725.0
20356,Corporate,Puerto Rico,Caguas,PR,4609 High Townline,725.0
16317,Corporate,Puerto Rico,Caguas,PR,2439 Old Grove,725.0
20372,Corporate,Puerto Rico,Caguas,PR,1836 Cozy View Orchard,725.0
17050,Corporate,Puerto Rico,Caguas,PR,3657 Harvest Crest,725.0
17032,Corporate,Puerto Rico,Caguas,PR,7258 Grand Pond Acres,725.0
17876,Corporate,Puerto Rico,Caguas,PR,3810 Honey Swale,725.0
17229,Corporate,Puerto Rico,Caguas,PR,3853 Pleasant Mountain Corners,725.0
15252,Corporate,Puerto Rico,Caguas,PR,4273 Quiet Vale,725.0
16315,Corporate,Puerto Rico,Caguas,PR,6289 Rocky Way,725.0
17857,Corporate,Puerto Rico,Caguas,PR,4411 Cotton Wynd,725.0
18271,Corporate,Puerto Rico,Caguas,PR,2075 Honey Panda Dell,725.0
9947,Corporate,Puerto Rico,Caguas,PR,1250 Foggy Cloud Canyon,725.0
11266,Corporate,Puerto Rico,Caguas,PR,9400 Grand Trail,725.0
17686,Corporate,Puerto Rico,Caguas,PR,2915 Round Byway,725.0
15994,Corporate,Puerto Rico,Caguas,PR,5074 Cotton Butterfly Place,725.0
15992,Corporate,Puerto Rico,Caguas,PR,1802 Broad Carrefour,725.0
6382,Corporate,Puerto Rico,Caguas,PR,4047 Cozy Falls,725.0
20629,Corporate,Puerto Rico,Caguas,PR,2414 Harvest Lake Loop,725.0
15519,Corporate,Puerto Rico,Caguas,PR,7868 Iron Fawn Mall,725.0
18660,Corporate,Puerto Rico,Caguas,PR,3450 Quiet Hickory Harbour,725.0
18728,Corporate,Puerto Rico,Caguas,PR,3503 Fallen Sky Heath,725.0
15397,Corporate,Puerto Rico,Caguas,PR,2568 Heather Grove,725.0
17173,Corporate,Puerto Rico,Caguas,PR,1017 Quiet Villas,725.0
19918,Corporate,Puerto Rico,Caguas,PR,4293 Amber Pioneer Alley,725.0
16111,Corporate,Puerto Rico,Caguas,PR,8428 Noble Elk Loop,725.0
20164,Corporate,Puerto Rico,Caguas,PR,5548 Tawny Embers Nook,725.0
20250,Corporate,Puerto Rico,Caguas,PR,1865 Dusty Deer Mountain,725.0
6627,Corporate,Puerto Rico,Aguadilla,PR,5247 Cotton Cider Trace,603.0
6437,Corporate,Puerto Rico,Caguas,PR,245 Hazy Dale,725.0
4315,Corporate,Puerto Rico,Caguas,PR,4439 Tawny Mall ,725.0
5508,Corporate,Puerto Rico,Caguas,PR,7763 Round Walk,725.0
4773,Corporate,Puerto Rico,Caguas,PR,2563 Pleasant Quail Highway,725.0
11003,Corporate,Puerto Rico,Caguas,PR,1681 Foggy Leaf Pointe,725.0
11445,Corporate,Puerto Rico,Caguas,PR,3865 Grand Robin Crossing,725.0
2935,Consumer,EE. UU.,Knoxville,TN,5995 Hazy Boulevard,37922.0
13602,Consumer,EE. UU.,Las Vegas,NV,6422 Sleepy Swale,89117.0
14744,Consumer,EE. UU.,Austin,TX,3796 Rustic Autoroute,78753.0
14743,Consumer,EE. UU.,Atlanta,GA,2407 Bright Blossom Mall,30331.0
4797,Consumer,EE. UU.,Pomona,CA,7546 Gentle Branch Heights,91767.0
11473,Consumer,EE. UU.,Elmhurst,IL,2394 Sunny Rabbit By-pass,60126.0
12589,Consumer,EE. UU.,Hollywood,FL,8428 Blue Prairie Farm,33021.0
12917,Consumer,EE. UU.,Los Angeles,CA,5364 Indian Gate Highway,90024.0
6332,Consumer,EE. UU.,West Covina,CA,3939 Noble Fox Parade,91790.0
50,Consumer,EE. UU.,San Bernardino,CA,938 Rustic Pine Ridge,92410.0
966,Consumer,EE. UU.,Los Angeles,CA,6315 Quiet Willow Vale,90043.0
7817,Consumer,EE. UU.,West Lafayette,IN,9166 Pleasant Canyon,47906.0
12030,Consumer,EE. UU.,Placentia,CA,122 Merry Grove Mews,92870.0
6933,Consumer,EE. UU.,Taylor,MI,1906 Cozy Woods,48180.0
2690,Consumer,EE. UU.,Philadelphia,PA,4651 Grand Way,19140.0
7939,Consumer,EE. UU.,South Ozone Park,NY,902 Lazy Port,11420.0
10418,Consumer,EE. UU.,Brooklyn,NY,8344 Hazy Bear Diversion,11209.0
2917,Consumer,EE. UU.,San Jose,CA,7620 Misty Highlands,95125.0
11030,Consumer,EE. UU.,Fort Lauderdale,FL,9891 Velvet Pony Trace,33311.0
2825,Consumer,EE. UU.,Detroit,MI,3154 Cinder Cider Harbour,48219.0
9826,Consumer,EE. UU.,Carmichael,CA,1799 Cinder Estates,95608.0
1855,Consumer,EE. UU.,Santa Cruz,CA,8662 Jagged Hickory Extension,95060.0
2931,Consumer,EE. UU.,New Braunfels,TX,5779 Hazy Deer Limits,78130.0
6530,Consumer,EE. UU.,Chicago,IL,7427 Bright Robin Landing,60628.0
179,Consumer,EE. UU.,Los Angeles,CA,8916 Round Zephyr Ridge,90033.0
9841,Consumer,EE. UU.,Kaneohe,HI,9295 Noble Acres,96744.0
12421,Consumer,EE. UU.,Middletown,CT,2584 Round Square,6457.0
4046,Consumer,EE. UU.,Wyandotte,MI,8609 Golden Pathway,48192.0
8441,Consumer,EE. UU.,North Hollywood,CA,1315 Honey Rabbit Link,91605.0
7820,Consumer,EE. UU.,Fort Lauderdale,FL,6924 Pleasant Anchor Maze,33313.0
5411,Consumer,EE. UU.,Aurora,CO,7723 Lazy Mount,80010.0
930,Consumer,EE. UU.,Mission Viejo,CA,16 Golden Robin Mews,92692.0
7772,Consumer,EE. UU.,Bronx,NY,4034 Emerald Heights,10467.0
